input file, opt, logical data size (B), logical chunk num, total time (s), speed (MiB/s), chunking time, total filesize, total chunkingtime
/ramdisk/vm1-14, upload, 8588886016, 591467, 28.746013, 284.943863,0.867345,8588886016.000000,7.104420
/ramdisk/vm1-15, upload, 8588886016, 591857, 27.918724, 293.387334,0.861271,8588886016.000000,7.054674
/ramdisk/vm1-16, upload, 8588886016, 592044, 28.064961, 291.858592,0.855880,8588886016.000000,7.010514
/ramdisk/vm1-17, upload, 8588886016, 594117, 26.923225, 304.235470,0.866812,8588886016.000000,7.100058
/ramdisk/vm1-18, upload, 8588886016, 594952, 26.953690, 303.891601,0.881369,8588886016.000000,7.219290
/ramdisk/vm1-19, upload, 8588886016, 595594, 26.757292, 306.122159,0.873695,8588886016.000000,7.156435
/ramdisk/vm1-20, upload, 8588886016, 596899, 28.341024, 289.015669,0.875636,8588886016.000000,7.172333
/ramdisk/vm1-1, upload, 8588886016, 598076, 42.488554, 192.781331,0.883983,8588886016.000000,7.240705
/ramdisk/vm1-2, upload, 8588886016, 597118, 26.431623, 309.893948,0.871653,8588886016.000000,7.139708
/ramdisk/vm1-3, upload, 8588886016, 595979, 27.662879, 296.100778,0.885843,8588886016.000000,7.255940
/ramdisk/vm1-4, upload, 8588886016, 595011, 24.805146, 330.213739,0.858664,8588886016.000000,7.033315
/ramdisk/vm1-5, upload, 8588886016, 594341, 27.389990, 299.050858,0.868700,8588886016.000000,7.115523
/ramdisk/vm1-6, upload, 8588886016, 592417, 27.854319, 294.065707,0.881121,8588886016.000000,7.217259
/ramdisk/vm1-7, upload, 8588886016, 591813, 27.142871, 301.773530,0.872118,8588886016.000000,7.143518
/ramdisk/vm1-8, upload, 8588886016, 591177, 27.873515, 293.863189,0.875873,8588886016.000000,7.174276
/ramdisk/vm1-9, upload, 8588886016, 590653, 27.609880, 296.669163,0.882614,8588886016.000000,7.229493
/ramdisk/vm1-10, upload, 8588886016, 590244, 27.585537, 296.930961,0.880087,8588886016.000000,7.208795
/ramdisk/vm1-11, upload, 8588886016, 589876, 28.955522, 282.882139,0.876477,8588886016.000000,7.179220
/ramdisk/vm1-12, upload, 8588886016, 590671, 25.390998, 322.594646,0.867393,8588886016.000000,7.104816
/ramdisk/vm1-13, upload, 8588886016, 590745, 27.639055, 296.356008,0.866452,8588886016.000000,7.097107
/ramdisk/vm1-14, upload, 8588886016, 591467, 29.092102, 281.554080,0.875255,8588886016.000000,7.169211
/ramdisk/vm1-15, upload, 8588886016, 591857, 25.999765, 315.041309,0.865378,8588886016.000000,7.088314
/ramdisk/vm1-16, upload, 8588886016, 592044, 28.293782, 289.498237,0.879836,8588886016.000000,7.206739
/ramdisk/vm1-17, upload, 8588886016, 594117, 26.896350, 304.539464,0.881843,8588886016.000000,7.223172
/ramdisk/vm1-18, upload, 8588886016, 594952, 27.163903, 301.539878,0.855646,8588886016.000000,7.008600
/ramdisk/vm1-19, upload, 8588886016, 595594, 26.728301, 306.454196,0.883901,8588886016.000000,7.240030
/ramdisk/vm1-20, upload, 8588886016, 596899, 28.392265, 288.494067,0.874985,8588886016.000000,7.166999
/ramdisk/vm1-1, upload, 8588886016, 598076, 44.415874, 184.416049,0.877149,8588886016.000000,7.184727
/ramdisk/vm1-2, upload, 8588886016, 597118, 26.190563, 312.746236,0.862650,8588886016.000000,7.065969
/ramdisk/vm1-3, upload, 8588886016, 595979, 27.062311, 302.671860,0.875389,8588886016.000000,7.170308
/ramdisk/vm1-4, upload, 8588886016, 595011, 26.513198, 308.940476,0.866029,8588886016.000000,7.093643
/ramdisk/vm1-5, upload, 8588886016, 594341, 27.008726, 303.272357,0.888833,8588886016.000000,7.280430
/ramdisk/vm1-6, upload, 8588886016, 592417, 27.732526, 295.357156,0.857397,8588886016.000000,7.022939
/ramdisk/vm1-7, upload, 8588886016, 591813, 27.138911, 301.817564,0.880918,8588886016.000000,7.215598
/ramdisk/vm1-8, upload, 8588886016, 591177, 27.546157, 297.355453,0.863584,8588886016.000000,7.073614
/ramdisk/vm1-9, upload, 8588886016, 590653, 27.342889, 299.566004,0.862686,8588886016.000000,7.066260
/ramdisk/vm1-10, upload, 8588886016, 590244, 27.221859, 300.897892,0.884982,8588886016.000000,7.248887
/ramdisk/vm1-11, upload, 8588886016, 589876, 26.459575, 309.566575,0.866435,8588886016.000000,7.096969
/ramdisk/vm1-12, upload, 8588886016, 590671, 25.203843, 324.990122,0.876594,8588886016.000000,7.180182
/ramdisk/vm1-13, upload, 8588886016, 590745, 27.805842, 294.578384,0.866595,8588886016.000000,7.098277
/ramdisk/vm1-14, upload, 8588886016, 591467, 26.817962, 305.429622,0.863831,8588886016.000000,7.075636
/ramdisk/vm1-15, upload, 8588886016, 591857, 25.866151, 316.668684,0.867475,8588886016.000000,7.105490
/ramdisk/vm1-16, upload, 8588886016, 592044, 26.041146, 314.540689,0.871883,8588886016.000000,7.141596
/ramdisk/vm1-17, upload, 8588886016, 594117, 29.002771, 282.421290,0.870751,8588886016.000000,7.132318
/ramdisk/vm1-18, upload, 8588886016, 594952, 29.065356, 281.813166,0.865970,8588886016.000000,7.093163
/ramdisk/vm1-19, upload, 8588886016, 595594, 26.512851, 308.944519,0.868208,8588886016.000000,7.111489
/ramdisk/vm1-20, upload, 8588886016, 596899, 26.167669, 313.019857,0.867788,8588886016.000000,7.108055
/ramdisk/vm1-1, upload, 8588886016, 598076, 44.159976, 185.484702,0.880316,8588886016.000000,7.210666
/ramdisk/vm1-2, upload, 8588886016, 597118, 26.317453, 311.238325,0.868582,8588886016.000000,7.114559
/ramdisk/vm1-3, upload, 8588886016, 595979, 25.209033, 324.923213,0.874244,8588886016.000000,7.160929
/ramdisk/vm1-4, upload, 8588886016, 595011, 24.553375, 333.599760,0.866877,8588886016.000000,7.100586
/ramdisk/vm1-5, upload, 8588886016, 594341, 25.106914, 326.244795,0.878418,8588886016.000000,7.195122
/ramdisk/vm1-6, upload, 8588886016, 592417, 27.744015, 295.234846,0.877570,8588886016.000000,7.188176
/ramdisk/vm1-7, upload, 8588886016, 591813, 27.405020, 298.886846,0.871846,8588886016.000000,7.141289
/ramdisk/vm1-8, upload, 8588886016, 591177, 27.592526, 296.855750,0.889681,8588886016.000000,7.287375
/ramdisk/vm1-9, upload, 8588886016, 590653, 27.773182, 294.924795,0.867997,8588886016.000000,7.109764
/ramdisk/vm1-10, upload, 8588886016, 590244, 27.591695, 296.864691,0.875583,8588886016.000000,7.171897
/ramdisk/vm1-11, upload, 8588886016, 589876, 26.469726, 309.447858,0.887360,8588886016.000000,7.268366
/ramdisk/vm1-12, upload, 8588886016, 590671, 27.052465, 302.782020,0.869687,8588886016.000000,7.123603
/ramdisk/vm1-13, upload, 8588886016, 590745, 25.731829, 318.321717,0.872620,8588886016.000000,7.147634
/ramdisk/vm1-14, upload, 8588886016, 591467, 26.867453, 304.867008,0.866445,8588886016.000000,7.097048
/ramdisk/vm1-15, upload, 8588886016, 591857, 27.752053, 295.149335,0.879031,8588886016.000000,7.200144
/ramdisk/vm1-16, upload, 8588886016, 592044, 26.052951, 314.398165,0.868204,8588886016.000000,7.111462
/ramdisk/vm1-17, upload, 8588886016, 594117, 28.894790, 283.476710,0.869460,8588886016.000000,7.121746
/ramdisk/vm1-18, upload, 8588886016, 594952, 27.335395, 299.648130,0.869116,8588886016.000000,7.118928
/ramdisk/vm1-19, upload, 8588886016, 595594, 28.983872, 282.605443,0.875419,8588886016.000000,7.170557
/ramdisk/vm1-20, upload, 8588886016, 596899, 28.641191, 285.986711,0.861480,8588886016.000000,7.056382
/ramdisk/vm1-1, upload, 8588886016, 598076, 42.349041, 193.416422,0.876492,8588886016.000000,7.179343
/ramdisk/vm1-2, upload, 8588886016, 597118, 26.644425, 307.418907,0.852090,8588886016.000000,6.979471
/ramdisk/vm1-3, upload, 8588886016, 595979, 27.629989, 296.453249,0.886196,8588886016.000000,7.258833
/ramdisk/vm1-4, upload, 8588886016, 595011, 26.487917, 309.235339,0.875349,8588886016.000000,7.169981
/ramdisk/vm1-5, upload, 8588886016, 594341, 25.075125, 326.658392,0.876039,8588886016.000000,7.175632
/ramdisk/vm1-6, upload, 8588886016, 592417, 28.174445, 290.724449,0.865797,8588886016.000000,7.091742
/ramdisk/vm1-7, upload, 8588886016, 591813, 26.932523, 304.130437,0.864613,8588886016.000000,7.082045
/ramdisk/vm1-8, upload, 8588886016, 591177, 25.634286, 319.532988,0.869965,8588886016.000000,7.125885
/ramdisk/vm1-9, upload, 8588886016, 590653, 27.641959, 296.324873,0.881111,8588886016.000000,7.217177
/ramdisk/vm1-10, upload, 8588886016, 590244, 25.237562, 324.555914,0.884524,8588886016.000000,7.245138
/ramdisk/vm1-11, upload, 8588886016, 589876, 26.440635, 309.788324,0.885438,8588886016.000000,7.252626
/ramdisk/vm1-12, upload, 8588886016, 590671, 27.326167, 299.749321,0.860598,8588886016.000000,7.049162
/ramdisk/vm1-13, upload, 8588886016, 590745, 25.854033, 316.817109,0.872124,8588886016.000000,7.143571
/ramdisk/vm1-14, upload, 8588886016, 591467, 28.953400, 282.902872,0.868955,8588886016.000000,7.117607
/ramdisk/vm1-15, upload, 8588886016, 591857, 28.311295, 289.319157,0.870299,8588886016.000000,7.128616
/ramdisk/vm1-16, upload, 8588886016, 592044, 28.159400, 290.879777,0.870760,8588886016.000000,7.132398
/ramdisk/vm1-17, upload, 8588886016, 594117, 28.699444, 285.406226,0.868665,8588886016.000000,7.115232
/ramdisk/vm1-18, upload, 8588886016, 594952, 28.860256, 283.815916,0.864600,8588886016.000000,7.081940
/ramdisk/vm1-19, upload, 8588886016, 595594, 26.598179, 307.953413,0.875544,8588886016.000000,7.171582
/ramdisk/vm1-20, upload, 8588886016, 596899, 28.300306, 289.431499,0.862249,8588886016.000000,7.062679
/ramdisk/vm1-1, upload, 8588886016, 598076, 42.470914, 192.861402,0.867250,8588886016.000000,7.103647
/ramdisk/vm1-2, upload, 8588886016, 597118, 26.724892, 306.493287,0.860966,8588886016.000000,7.052172
/ramdisk/vm1-3, upload, 8588886016, 595979, 26.737576, 306.347890,0.858701,8588886016.000000,7.033620
/ramdisk/vm1-4, upload, 8588886016, 595011, 25.978437, 315.299954,0.870941,8588886016.000000,7.133881
/ramdisk/vm1-5, upload, 8588886016, 594341, 25.197028, 325.078021,0.867212,8588886016.000000,7.103333
/ramdisk/vm1-6, upload, 8588886016, 592417, 25.887350, 316.409366,0.868601,8588886016.000000,7.114711
/ramdisk/vm1-7, upload, 8588886016, 591813, 25.069216, 326.735387,0.867675,8588886016.000000,7.107124
/ramdisk/vm1-8, upload, 8588886016, 591177, 25.759556, 317.979083,0.886236,8588886016.000000,7.259155
/ramdisk/vm1-9, upload, 8588886016, 590653, 27.358416, 299.395988,0.875243,8588886016.000000,7.169118
/ramdisk/vm1-10, upload, 8588886016, 590244, 27.166570, 301.510275,0.861359,8588886016.000000,7.055394
/ramdisk/vm1-11, upload, 8588886016, 589876, 26.790494, 305.742776,0.885792,8588886016.000000,7.255524
/ramdisk/vm1-12, upload, 8588886016, 590671, 25.234756, 324.592003,0.884610,8588886016.000000,7.245837
/ramdisk/vm1-13, upload, 8588886016, 590745, 25.881542, 316.480370,0.878158,8588886016.000000,7.192989
/ramdisk/vm1-14, upload, 8588886016, 591467, 28.727357, 285.128910,0.860122,8588886016.000000,7.045260
/ramdisk/vm1-15, upload, 8588886016, 591857, 27.797892, 294.662631,0.883445,8588886016.000000,7.236299
/ramdisk/vm1-16, upload, 8588886016, 592044, 27.982149, 292.722335,0.855295,8588886016.000000,7.005723
/ramdisk/vm1-17, upload, 8588886016, 594117, 28.727761, 285.124901,0.873363,8588886016.000000,7.153714
/ramdisk/vm1-18, upload, 8588886016, 594952, 26.965972, 303.753189,0.865396,8588886016.000000,7.088459
/ramdisk/vm1-19, upload, 8588886016, 595594, 28.802814, 284.381936,0.873029,8588886016.000000,7.150978
/ramdisk/vm1-20, upload, 8588886016, 596899, 28.567337, 286.726061,0.872580,8588886016.000000,7.147301
/ramdisk/vm1-1, upload, 8588886016, 598076, 44.688330, 183.291701,0.895499,8588886016.000000,7.335031
/ramdisk/vm1-2, upload, 8588886016, 597118, 25.538637, 320.729724,0.890898,8588886016.000000,7.297347
/ramdisk/vm1-3, upload, 8588886016, 595979, 28.324386, 289.185439,0.887352,8588886016.000000,7.268304
/ramdisk/vm1-4, upload, 8588886016, 595011, 26.990234, 303.480140,0.904379,8588886016.000000,7.407767
/ramdisk/vm1-5, upload, 8588886016, 594341, 27.496149, 297.896262,0.882961,8588886016.000000,7.232336
/ramdisk/vm1-6, upload, 8588886016, 592417, 28.969288, 282.747715,0.877903,8588886016.000000,7.190901
/ramdisk/vm1-7, upload, 8588886016, 591813, 26.253710, 311.994000,0.894704,8588886016.000000,7.328518
/ramdisk/vm1-8, upload, 8588886016, 591177, 28.304251, 289.391159,0.878873,8588886016.000000,7.198846
/ramdisk/vm1-9, upload, 8588886016, 590653, 28.565735, 286.742141,0.905184,8588886016.000000,7.414361
/ramdisk/vm1-10, upload, 8588886016, 590244, 27.660712, 296.123975,0.889257,8588886016.000000,7.283903
/ramdisk/vm1-11, upload, 8588886016, 589876, 29.135795, 281.131852,0.904433,8588886016.000000,7.408207
/ramdisk/vm1-12, upload, 8588886016, 590671, 28.346096, 288.963955,0.881245,8588886016.000000,7.218277
/ramdisk/vm1-13, upload, 8588886016, 590745, 27.049858, 302.811201,0.912540,8588886016.000000,7.474615
/ramdisk/vm1-14, upload, 8588886016, 591467, 29.857365, 274.337672,0.891123,8588886016.000000,7.299189
/ramdisk/vm1-15, upload, 8588886016, 591857, 27.139939, 301.806132,0.876945,8588886016.000000,7.183060
/ramdisk/vm1-16, upload, 8588886016, 592044, 28.501896, 287.384390,0.888453,8588886016.000000,7.277321
/ramdisk/vm1-17, upload, 8588886016, 594117, 28.904450, 283.381971,0.899247,8588886016.000000,7.365734
/ramdisk/vm1-18, upload, 8588886016, 594952, 29.756507, 275.267524,0.892013,8588886016.000000,7.306482
/ramdisk/vm1-19, upload, 8588886016, 595594, 29.061786, 281.847785,0.888682,8588886016.000000,7.279197
/ramdisk/vm1-20, upload, 8588886016, 596899, 27.326471, 299.745986,0.881439,8588886016.000000,7.219868
/ramdisk/vm1-1, upload, 8588886016, 598076, 45.364665, 180.559032,0.892891,8588886016.000000,7.313669
/ramdisk/vm1-2, upload, 8588886016, 597118, 26.778259, 305.882470,0.867959,8588886016.000000,7.109453
/ramdisk/vm1-3, upload, 8588886016, 595979, 26.561550, 308.378088,0.891813,8588886016.000000,7.304840
/ramdisk/vm1-4, upload, 8588886016, 595011, 25.884665, 316.442187,0.914019,8588886016.000000,7.486727
/ramdisk/vm1-5, upload, 8588886016, 594341, 26.384073, 310.452446,0.895560,8588886016.000000,7.335528
/ramdisk/vm1-6, upload, 8588886016, 592417, 28.395443, 288.461779,0.876091,8588886016.000000,7.176059
/ramdisk/vm1-7, upload, 8588886016, 591813, 26.276270, 311.726132,0.905340,8588886016.000000,7.415637
/ramdisk/vm1-8, upload, 8588886016, 591177, 28.433719, 288.073467,0.883898,8588886016.000000,7.240012
/ramdisk/vm1-9, upload, 8588886016, 590653, 28.003306, 292.501178,0.884801,8588886016.000000,7.247401
/ramdisk/vm1-10, upload, 8588886016, 590244, 27.741336, 295.263357,0.884796,8588886016.000000,7.247362
/ramdisk/vm1-11, upload, 8588886016, 589876, 27.818070, 294.448896,0.884402,8588886016.000000,7.244136
/ramdisk/vm1-12, upload, 8588886016, 590671, 27.842444, 294.191128,0.884833,8588886016.000000,7.247670
/ramdisk/vm1-13, upload, 8588886016, 590745, 28.475855, 287.647201,0.887286,8588886016.000000,7.267757
/ramdisk/vm1-14, upload, 8588886016, 591467, 29.581605, 276.895050,0.881455,8588886016.000000,7.219998
/ramdisk/vm1-15, upload, 8588886016, 591857, 28.779693, 284.610402,0.876607,8588886016.000000,7.180287
/ramdisk/vm1-16, upload, 8588886016, 592044, 27.247951, 300.609760,0.877380,8588886016.000000,7.186620
/ramdisk/vm1-17, upload, 8588886016, 594117, 29.455062, 278.084629,0.872988,8588886016.000000,7.150641
/ramdisk/vm1-18, upload, 8588886016, 594952, 28.264609, 289.797039,0.882921,8588886016.000000,7.232002
/ramdisk/vm1-19, upload, 8588886016, 595594, 28.308618, 289.346516,0.879755,8588886016.000000,7.206075
/ramdisk/vm1-20, upload, 8588886016, 596899, 28.638891, 286.009678,0.896219,8588886016.000000,7.340931
/ramdisk/vm1-1, upload, 8588886016, 598076, 45.095370, 181.637272,0.903799,8588886016.000000,7.403016
/ramdisk/vm1-2, upload, 8588886016, 597118, 25.489538, 321.347527,0.869457,8588886016.000000,7.121721
/ramdisk/vm1-3, upload, 8588886016, 595979, 27.631565, 296.436340,0.889051,8588886016.000000,7.282217
/ramdisk/vm1-4, upload, 8588886016, 595011, 27.160658, 301.575904,0.891464,8588886016.000000,7.301983
/ramdisk/vm1-5, upload, 8588886016, 594341, 26.637305, 307.501078,0.882397,8588886016.000000,7.227717
/ramdisk/vm1-6, upload, 8588886016, 592417, 27.131821, 301.896434,0.895370,8588886016.000000,7.333979
/ramdisk/vm1-7, upload, 8588886016, 591813, 27.618415, 296.577483,0.908879,8588886016.000000,7.444628
/ramdisk/vm1-8, upload, 8588886016, 591177, 28.533688, 287.064189,0.882327,8588886016.000000,7.227137
/ramdisk/vm1-9, upload, 8588886016, 590653, 26.722310, 306.522902,0.876009,8588886016.000000,7.175387
/ramdisk/vm1-10, upload, 8588886016, 590244, 26.577844, 308.189031,0.897297,8588886016.000000,7.349756
/ramdisk/vm1-11, upload, 8588886016, 589876, 28.977114, 282.671352,0.874730,8588886016.000000,7.164915
/ramdisk/vm1-12, upload, 8588886016, 590671, 27.807125, 294.564792,0.879992,8588886016.000000,7.208015
/ramdisk/vm1-13, upload, 8588886016, 590745, 26.930682, 304.151228,0.883225,8588886016.000000,7.234500
/ramdisk/vm1-14, upload, 8588886016, 591467, 29.504928, 277.614641,0.874610,8588886016.000000,7.163930
/ramdisk/vm1-15, upload, 8588886016, 591857, 28.299459, 289.440162,0.900149,8588886016.000000,7.373119
/ramdisk/vm1-16, upload, 8588886016, 592044, 27.420847, 298.714332,0.877986,8588886016.000000,7.191587
/ramdisk/vm1-17, upload, 8588886016, 594117, 28.023288, 292.292610,0.872992,8588886016.000000,7.150675
/ramdisk/vm1-18, upload, 8588886016, 594952, 29.920636, 273.757550,0.870380,8588886016.000000,7.129285
/ramdisk/vm1-19, upload, 8588886016, 595594, 29.561669, 277.081785,0.871795,8588886016.000000,7.140871
/ramdisk/vm1-20, upload, 8588886016, 596899, 28.854290, 283.874599,0.879980,8588886016.000000,7.207918
