input file, opt, logical data size (B), logical chunk num, total time (s), speed (MiB/s), chunking time, total filesize, total chunkingtime
/ramdisk/2.2.13.tar, upload, 507535360, 63018, 2.402441, 201.471519,0.798174,507535360.000000,0.386335
/ramdisk/2.2.14.tar, upload, 522680320, 65385, 5.399534, 92.316633,0.800769,522680320.000000,0.399157
/ramdisk/2.2.15.tar, upload, 522772480, 65420, 4.692131, 106.253361,0.798057,522772480.000000,0.397875
/ramdisk/2.2.16.tar, upload, 386498560, 46270, 5.856877, 62.933497,0.839955,386498560.000000,0.309602
/ramdisk/2.2.19.tar, upload, 384235520, 45871, 2.991854, 122.477750,0.851214,384235520.000000,0.311915
/ramdisk/2.2.6.tar, upload, 384256000, 48388, 2.749563, 133.277571,0.820736,384256000.000000,0.300763
/ramdisk/2.2.7.tar, upload, 375644160, 47630, 2.510869, 142.676574,0.818566,375644160.000000,0.293245
/ramdisk/2.1.14.tar, upload, 374824960, 47270, 8.848774, 40.396663,0.946137,374824960.000000,0.338207
/ramdisk/2.1.15.tar, upload, 366243840, 46490, 4.396401, 79.446198,0.880693,366243840.000000,0.307606
/ramdisk/2.1.16.tar, upload, 367349760, 46494, 4.195486, 83.502133,0.846468,367349760.000000,0.296545
/ramdisk/2.1.17.tar, upload, 369192960, 46662, 4.098825, 85.900189,0.827226,369192960.000000,0.291258
/ramdisk/2.1.18.tar, upload, 368578560, 46645, 3.821442, 91.982007,0.821965,368578560.000000,0.288924
/ramdisk/2.1.19.tar, upload, 303011840, 38055, 3.664444, 78.859060,0.870893,303011840.000000,0.251666
/ramdisk/2.1.20.tar, upload, 498503680, 61893, 11.376409, 41.789123,0.796199,498503680.000000,0.378521
/ramdisk/2.1.21.tar, upload, 349614080, 42122, 7.317425, 45.564931,0.879311,349614080.000000,0.293178
/ramdisk/2.1.22.tar, upload, 367206400, 43933, 6.888164, 50.840153,0.845719,367206400.000000,0.296167
/ramdisk/2.1.tar, upload, 367206400, 43933, 1.387022, 252.479999,0.829940,367206400.000000,0.290641
/ramdisk/2.2.10.tar, upload, 378071040, 47737, 2.894106, 124.583080,0.889061,378071040.000000,0.320557
/ramdisk/2.2.11.tar, upload, 312299520, 39141, 2.190001, 135.996299,0.879704,312299520.000000,0.262004
/ramdisk/2.2.12.tar, upload, 312145920, 39127, 3.627948, 82.053422,0.854617,312145920.000000,0.254407
/ramdisk/2.2.13.tar, upload, 507535360, 63018, 2.417324, 200.231097,0.803434,507535360.000000,0.388881
/ramdisk/2.2.14.tar, upload, 522680320, 65385, 5.404431, 92.232984,0.805374,522680320.000000,0.401452
/ramdisk/2.2.15.tar, upload, 522772480, 65420, 4.525056, 110.176468,0.778655,522772480.000000,0.388202
/ramdisk/2.2.16.tar, upload, 386498560, 46270, 5.844897, 63.062489,0.811161,386498560.000000,0.298989
/ramdisk/2.2.19.tar, upload, 384235520, 45871, 2.910466, 125.902707,0.805585,384235520.000000,0.295195
/ramdisk/2.2.6.tar, upload, 384256000, 48388, 2.654938, 138.027735,0.815680,384256000.000000,0.298910
/ramdisk/2.2.7.tar, upload, 375644160, 47630, 2.522145, 142.038696,0.816177,375644160.000000,0.292389
/ramdisk/2.1.14.tar, upload, 374824960, 47270, 8.841394, 40.430382,0.822238,374824960.000000,0.293918
/ramdisk/2.1.15.tar, upload, 366243840, 46490, 4.282847, 81.552608,0.900966,366243840.000000,0.314687
/ramdisk/2.1.16.tar, upload, 367349760, 46494, 4.282603, 81.803527,0.836826,367349760.000000,0.293167
/ramdisk/2.1.17.tar, upload, 369192960, 46662, 4.106310, 85.743610,0.816746,369192960.000000,0.287568
/ramdisk/2.1.18.tar, upload, 368578560, 46645, 3.807113, 92.328204,0.851572,368578560.000000,0.299331
/ramdisk/2.1.19.tar, upload, 303011840, 38055, 3.578971, 80.742372,0.846438,303011840.000000,0.244599
/ramdisk/2.1.20.tar, upload, 498503680, 61893, 11.404443, 41.686399,0.780837,498503680.000000,0.371218
/ramdisk/2.1.21.tar, upload, 349614080, 42122, 7.345605, 45.390130,0.883012,349614080.000000,0.294412
/ramdisk/2.1.22.tar, upload, 367206400, 43933, 6.795572, 51.532868,0.832267,367206400.000000,0.291456
/ramdisk/2.1.tar, upload, 367206400, 43933, 1.338917, 261.551173,0.820759,367206400.000000,0.287426
/ramdisk/2.2.10.tar, upload, 378071040, 47737, 2.903266, 124.190012,0.848449,378071040.000000,0.305914
/ramdisk/2.2.11.tar, upload, 312299520, 39141, 2.281699, 130.530816,0.871108,312299520.000000,0.259444
/ramdisk/2.2.12.tar, upload, 312145920, 39127, 3.632953, 81.940379,0.853145,312145920.000000,0.253969
/ramdisk/2.2.13.tar, upload, 507535360, 63018, 2.560481, 189.036137,0.808475,507535360.000000,0.391321
/ramdisk/2.2.14.tar, upload, 522680320, 65385, 5.287648, 94.270042,0.779422,522680320.000000,0.388516
/ramdisk/2.2.15.tar, upload, 522772480, 65420, 4.632702, 107.616395,0.815249,522772480.000000,0.406446
/ramdisk/2.2.16.tar, upload, 386498560, 46270, 5.808813, 63.454229,0.838807,386498560.000000,0.309179
/ramdisk/2.2.19.tar, upload, 384235520, 45871, 2.984722, 122.770411,0.835871,384235520.000000,0.306293
/ramdisk/2.2.6.tar, upload, 384256000, 48388, 2.650589, 138.254206,0.820368,384256000.000000,0.300628
/ramdisk/2.2.7.tar, upload, 375644160, 47630, 2.532101, 141.480212,0.844066,375644160.000000,0.302380
/ramdisk/2.1.14.tar, upload, 374824960, 47270, 9.035377, 39.562371,0.941065,374824960.000000,0.336394
/ramdisk/2.1.15.tar, upload, 366243840, 46490, 4.327584, 80.709547,0.840962,366243840.000000,0.293729
/ramdisk/2.1.16.tar, upload, 367349760, 46494, 4.204146, 83.330130,0.828628,367349760.000000,0.290295
/ramdisk/2.1.17.tar, upload, 369192960, 46662, 4.126965, 85.314473,0.830862,369192960.000000,0.292538
/ramdisk/2.1.18.tar, upload, 368578560, 46645, 3.954492, 88.887247,0.817951,368578560.000000,0.287513
/ramdisk/2.1.19.tar, upload, 303011840, 38055, 3.591385, 80.463278,0.865156,303011840.000000,0.250008
/ramdisk/2.1.20.tar, upload, 498503680, 61893, 11.440465, 41.555143,0.800210,498503680.000000,0.380428
/ramdisk/2.1.21.tar, upload, 349614080, 42122, 7.382075, 45.165887,0.844223,349614080.000000,0.281479
/ramdisk/2.1.22.tar, upload, 367206400, 43933, 6.773796, 51.698532,0.821305,367206400.000000,0.287617
/ramdisk/2.1.tar, upload, 367206400, 43933, 1.467076, 238.702911,0.829220,367206400.000000,0.290389
/ramdisk/2.2.10.tar, upload, 378071040, 47737, 2.800062, 128.767378,0.884577,378071040.000000,0.318940
/ramdisk/2.2.11.tar, upload, 312299520, 39141, 2.270835, 131.155294,0.855462,312299520.000000,0.254784
/ramdisk/2.2.12.tar, upload, 312145920, 39127, 3.719220, 80.039779,0.869542,312145920.000000,0.258850
/ramdisk/2.2.13.tar, upload, 507535360, 63018, 2.409430, 200.887113,0.801926,507535360.000000,0.388151
/ramdisk/2.2.14.tar, upload, 522680320, 65385, 5.450358, 91.455790,0.821539,522680320.000000,0.409510
/ramdisk/2.2.15.tar, upload, 522772480, 65420, 4.553234, 109.494633,0.787226,522772480.000000,0.392475
/ramdisk/2.2.16.tar, upload, 386498560, 46270, 5.749870, 64.104710,0.869033,386498560.000000,0.320320
/ramdisk/2.2.19.tar, upload, 384235520, 45871, 3.035411, 120.720241,0.800842,384235520.000000,0.293457
/ramdisk/2.2.6.tar, upload, 384256000, 48388, 2.660553, 137.736432,0.827040,384256000.000000,0.303073
/ramdisk/2.2.7.tar, upload, 375644160, 47630, 2.528832, 141.663103,0.818176,375644160.000000,0.293105
/ramdisk-2/2.1.14.tar, upload, 374824960, 47270, 8.945431, 39.960169,0.838215,374824960.000000,0.299629
/ramdisk-2/2.1.15.tar, upload, 366243840, 46490, 4.322640, 80.801858,0.855747,366243840.000000,0.298893
/ramdisk-2/2.1.16.tar, upload, 367349760, 46494, 4.240593, 82.613925,0.840203,367349760.000000,0.294350
/ramdisk-2/2.1.17.tar, upload, 369192960, 46662, 4.132151, 85.207400,0.794752,369192960.000000,0.279824
/ramdisk-2/2.1.18.tar, upload, 368578560, 46645, 3.951317, 88.958670,0.883353,368578560.000000,0.310502
/ramdisk-2/2.1.19.tar, upload, 303011840, 38055, 3.697593, 78.152087,0.842776,303011840.000000,0.243541
/ramdisk-2/2.1.20.tar, upload, 498503680, 61893, 11.543919, 41.182735,0.849603,498503680.000000,0.403910
/ramdisk-2/2.1.21.tar, upload, 349614080, 42122, 7.402475, 45.041418,0.888152,349614080.000000,0.296126
/ramdisk-2/2.1.22.tar, upload, 367206400, 43933, 6.817823, 51.364682,0.828603,367206400.000000,0.290173
/ramdisk-2/2.1.tar, upload, 367206400, 43933, 1.353873, 258.661863,0.831770,367206400.000000,0.291282
/ramdisk-2/2.2.10.tar, upload, 378071040, 47737, 2.919319, 123.507106,0.877219,378071040.000000,0.316287
/ramdisk-2/2.2.11.tar, upload, 312299520, 39141, 2.282829, 130.466203,0.891832,312299520.000000,0.265616
/ramdisk-2/2.2.12.tar, upload, 312145920, 39127, 3.739350, 79.608902,0.893402,312145920.000000,0.265953
/ramdisk-2/2.2.13.tar, upload, 507535360, 63018, 2.535530, 190.896356,0.800540,507535360.000000,0.387480
/ramdisk-2/2.2.14.tar, upload, 522680320, 65385, 5.465015, 91.210508,0.809442,522680320.000000,0.403480
/ramdisk-2/2.2.15.tar, upload, 522772480, 65420, 4.542498, 109.753419,0.786493,522772480.000000,0.392110
/ramdisk-2/2.2.16.tar, upload, 386498560, 46270, 5.791609, 63.642720,0.832331,386498560.000000,0.306792
/ramdisk-2/2.2.19.tar, upload, 384235520, 45871, 2.930294, 125.050779,0.836840,384235520.000000,0.306648
/ramdisk-2/2.2.6.tar, upload, 384256000, 48388, 2.756485, 132.942889,0.811535,384256000.000000,0.297391
/ramdisk-2/2.2.7.tar, upload, 375644160, 47630, 2.628662, 136.283093,0.829280,375644160.000000,0.297083
/ramdisk-2/2.1.14.tar, upload, 374824960, 47270, 8.930945, 40.024985,0.854622,374824960.000000,0.305494
/ramdisk-2/2.1.15.tar, upload, 366243840, 46490, 4.375745, 79.821229,0.880515,366243840.000000,0.307544
/ramdisk-2/2.1.16.tar, upload, 367349760, 46494, 4.315739, 81.175444,0.815344,367349760.000000,0.285641
/ramdisk-2/2.1.17.tar, upload, 369192960, 46662, 4.138008, 85.086796,0.814519,369192960.000000,0.286784
/ramdisk-2/2.1.18.tar, upload, 368578560, 46645, 3.830723, 91.759155,0.826884,368578560.000000,0.290653
/ramdisk-2/2.1.19.tar, upload, 303011840, 38055, 3.692704, 78.255557,0.855539,303011840.000000,0.247229
/ramdisk-2/2.1.20.tar, upload, 498503680, 61893, 11.559229, 41.128189,0.840788,498503680.000000,0.399719
/ramdisk-2/2.1.21.tar, upload, 349614080, 42122, 7.408942, 45.002103,0.832871,349614080.000000,0.277694
/ramdisk-2/2.1.22.tar, upload, 367206400, 43933, 6.812252, 51.406688,0.864680,367206400.000000,0.302807
/ramdisk-2/2.1.tar, upload, 367206400, 43933, 1.462658, 239.423920,0.831011,367206400.000000,0.291016
/ramdisk-2/2.2.10.tar, upload, 378071040, 47737, 2.872597, 125.515915,0.874772,378071040.000000,0.315405
/ramdisk-2/2.2.11.tar, upload, 312299520, 39141, 2.198290, 135.483504,0.864313,312299520.000000,0.257420
/ramdisk-2/2.2.12.tar, upload, 312145920, 39127, 3.649273, 81.573932,0.862138,312145920.000000,0.256646
/ramdisk-2/2.2.13.tar, upload, 507535360, 63018, 2.563253, 188.831706,0.796891,507535360.000000,0.385714
/ramdisk-2/2.2.14.tar, upload, 522680320, 65385, 5.433987, 91.731319,0.796681,522680320.000000,0.397119
/ramdisk-2/2.2.15.tar, upload, 522772480, 65420, 4.546026, 109.668244,0.782474,522772480.000000,0.390106
/ramdisk-2/2.2.16.tar, upload, 386498560, 46270, 5.857206, 62.929962,0.860970,386498560.000000,0.317348
/ramdisk-2/2.2.19.tar, upload, 384235520, 45871, 2.904848, 126.146203,0.842667,384235520.000000,0.308783
/ramdisk-2/2.2.6.tar, upload, 384256000, 48388, 2.770147, 132.287232,0.837549,384256000.000000,0.306924
/ramdisk-2/2.2.7.tar, upload, 375644160, 47630, 2.639637, 135.716459,0.850344,375644160.000000,0.304629
/ramdisk-2/2.1.14.tar, upload, 374824960, 47270, 8.986936, 39.775618,0.879640,374824960.000000,0.314437
/ramdisk-2/2.1.15.tar, upload, 366243840, 46490, 4.307285, 81.089908,0.863414,366243840.000000,0.301571
/ramdisk-2/2.1.16.tar, upload, 367349760, 46494, 4.214922, 83.117085,0.814542,367349760.000000,0.285360
/ramdisk-2/2.1.17.tar, upload, 369192960, 46662, 4.205298, 83.725302,0.829223,369192960.000000,0.291961
/ramdisk-2/2.1.18.tar, upload, 368578560, 46645, 3.827808, 91.829033,0.822253,368578560.000000,0.289025
/ramdisk-2/2.1.19.tar, upload, 303011840, 38055, 3.652803, 79.110373,0.865474,303011840.000000,0.250100
/ramdisk-2/2.1.20.tar, upload, 498503680, 61893, 11.372611, 41.803079,0.815246,498503680.000000,0.387576
/ramdisk-2/2.1.21.tar, upload, 349614080, 42122, 7.297957, 45.686480,0.848041,349614080.000000,0.282752
/ramdisk-2/2.1.22.tar, upload, 367206400, 43933, 6.799292, 51.504673,0.830788,367206400.000000,0.290938
/ramdisk-2/2.1.tar, upload, 367206400, 43933, 1.354484, 258.545182,0.848138,367206400.000000,0.297014
/ramdisk-2/2.2.10.tar, upload, 378071040, 47737, 2.796313, 128.940015,0.853602,378071040.000000,0.307772
/ramdisk-2/2.2.11.tar, upload, 312299520, 39141, 2.271589, 131.111760,0.891741,312299520.000000,0.265589
/ramdisk-2/2.2.12.tar, upload, 312145920, 39127, 3.741082, 79.572045,0.884799,312145920.000000,0.263392
/ramdisk-2/2.2.13.tar, upload, 507535360, 63018, 2.522548, 191.878782,0.796705,507535360.000000,0.385624
/ramdisk-2/2.2.14.tar, upload, 522680320, 65385, 5.411258, 92.116620,0.808644,522680320.000000,0.403082
/ramdisk-2/2.2.15.tar, upload, 522772480, 65420, 4.529541, 110.067375,0.807187,522772480.000000,0.402427
/ramdisk-2/2.2.16.tar, upload, 386498560, 46270, 5.766425, 63.920670,0.828329,386498560.000000,0.305317
/ramdisk-2/2.2.19.tar, upload, 384235520, 45871, 2.995844, 122.314629,0.852254,384235520.000000,0.312296
/ramdisk-2/2.2.6.tar, upload, 384256000, 48388, 2.666232, 137.443058,0.815303,384256000.000000,0.298772
/ramdisk-2/2.2.7.tar, upload, 375644160, 47630, 2.520184, 142.149219,0.831036,375644160.000000,0.297712
/ramdisk-2/2.1.14.tar, upload, 374824960, 47270, 8.918414, 40.081223,0.913946,374824960.000000,0.326700
/ramdisk-2/2.1.15.tar, upload, 366243840, 46490, 4.391502, 79.534825,0.933098,366243840.000000,0.325910
/ramdisk-2/2.1.16.tar, upload, 367349760, 46494, 4.221551, 82.986569,0.824287,367349760.000000,0.288774
/ramdisk-2/2.1.17.tar, upload, 369192960, 46662, 4.123579, 85.384527,0.820603,369192960.000000,0.288926
/ramdisk-2/2.1.18.tar, upload, 368578560, 46645, 3.829539, 91.787525,0.830483,368578560.000000,0.291918
/ramdisk-2/2.1.19.tar, upload, 303011840, 38055, 3.639783, 79.393362,0.900543,303011840.000000,0.260234
/ramdisk-2/2.1.20.tar, upload, 498503680, 61893, 11.549353, 41.163358,0.829639,498503680.000000,0.394419
/ramdisk-2/2.1.21.tar, upload, 349614080, 42122, 7.297848, 45.687163,0.916558,349614080.000000,0.305597
/ramdisk-2/2.1.22.tar, upload, 367206400, 43933, 6.796280, 51.527499,0.841533,367206400.000000,0.294701
/ramdisk-2/2.1.tar, upload, 367206400, 43933, 1.356278, 258.203195,0.848224,367206400.000000,0.297044
/ramdisk-2/2.2.10.tar, upload, 378071040, 47737, 2.905166, 124.108791,0.828477,378071040.000000,0.298713
/ramdisk-2/2.2.11.tar, upload, 312299520, 39141, 2.270328, 131.184583,0.882598,312299520.000000,0.262866
/ramdisk-2/2.2.12.tar, upload, 312145920, 39127, 3.650797, 81.539879,0.866743,312145920.000000,0.258017
/ramdisk-2/2.2.13.tar, upload, 507535360, 63018, 2.525120, 191.683341,0.798866,507535360.000000,0.386670
/ramdisk-2/2.2.14.tar, upload, 522680320, 65385, 5.284529, 94.325681,0.795913,522680320.000000,0.396736
/ramdisk-2/2.2.15.tar, upload, 522772480, 65420, 4.696118, 106.163152,0.792352,522772480.000000,0.395031
/ramdisk-2/2.2.16.tar, upload, 386498560, 46270, 5.773125, 63.846487,0.864469,386498560.000000,0.318638
/ramdisk-2/2.2.19.tar, upload, 384235520, 45871, 3.033428, 120.799158,0.840470,384235520.000000,0.307978
/ramdisk-2/2.2.6.tar, upload, 384256000, 48388, 2.667403, 137.382719,0.823187,384256000.000000,0.301661
/ramdisk-2/2.2.7.tar, upload, 375644160, 47630, 2.611929, 137.156174,0.830488,375644160.000000,0.297516
/ramdisk-2/2.1.14.tar, upload, 374824960, 47270, 9.059524, 39.456923,0.838369,374824960.000000,0.299684
/ramdisk-2/2.1.15.tar, upload, 366243840, 46490, 4.426128, 78.912617,0.845360,366243840.000000,0.295265
/ramdisk-2/2.1.16.tar, upload, 367349760, 46494, 4.228571, 82.848800,0.882280,367349760.000000,0.309091
/ramdisk-2/2.1.17.tar, upload, 369192960, 46662, 4.254055, 82.765701,0.824207,369192960.000000,0.290195
/ramdisk-2/2.1.18.tar, upload, 368578560, 46645, 3.829561, 91.786998,0.856338,368578560.000000,0.301006
/ramdisk-2/2.1.19.tar, upload, 303011840, 38055, 3.608689, 80.077449,0.878157,303011840.000000,0.253765
/ramdisk-2/2.1.20.tar, upload, 498503680, 61893, 11.503133, 41.328754,0.800427,498503680.000000,0.380531
/ramdisk-2/2.1.21.tar, upload, 349614080, 42122, 7.379541, 45.181397,0.847987,349614080.000000,0.282734
/ramdisk-2/2.1.22.tar, upload, 367206400, 43933, 6.833312, 51.248255,0.836707,367206400.000000,0.293011
/ramdisk-2/2.1.tar, upload, 367206400, 43933, 1.468421, 238.484272,0.858952,367206400.000000,0.300801
/ramdisk-2/2.2.10.tar, upload, 378071040, 47737, 2.896153, 124.495025,0.868582,378071040.000000,0.313173
/ramdisk-2/2.2.11.tar, upload, 312299520, 39141, 2.223387, 133.954202,0.859424,312299520.000000,0.255964
/ramdisk-2/2.2.12.tar, upload, 312145920, 39127, 3.741836, 79.556011,0.861859,312145920.000000,0.256563
/ramdisk-2/2.2.13.tar, upload, 507535360, 63018, 2.550172, 189.800311,0.798527,507535360.000000,0.386506
/ramdisk-2/2.2.14.tar, upload, 522680320, 65385, 5.297540, 94.094013,0.785204,522680320.000000,0.391398
/ramdisk-2/2.2.15.tar, upload, 522772480, 65420, 4.667347, 106.817575,0.815367,522772480.000000,0.406505
/ramdisk-2/2.2.16.tar, upload, 386498560, 46270, 5.778666, 63.785266,0.823240,386498560.000000,0.303441
/ramdisk-2/2.2.19.tar, upload, 384235520, 45871, 3.016975, 121.457933,0.896387,384235520.000000,0.328468
/ramdisk-2/2.2.6.tar, upload, 384256000, 48388, 2.763031, 132.627929,0.808353,384256000.000000,0.296225
/ramdisk-2/2.2.7.tar, upload, 375644160, 47630, 2.637154, 135.844243,0.823516,375644160.000000,0.295018
